Unnamed: 0,ID,Name,Sex,Age,NOC,Team,Sport,Event,Medal,Year,Season,Height,Weight,Games,City,region,notes
14187,1306513,WANSER Luise,Female,24.0,GER,Germany,Sailing,Women's Two Person Dinghy - 470 Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14188,1345152,WARASIHA Kachakorn,Female,27.0,THA,Thailand,Judo,Women -52 kg,,2020,Summer,,,2020 Summer,Tokyo,Thailand,
14189,1473865,WARBRICK William,Male,23.0,NZL,New Zealand,Rugby Sevens,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14190,1451510,WARD McLain,Male,45.0,USA,United States,Equestrian,Jumping Team,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
14191,1451510,WARD McLain,Male,45.0,USA,United States,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,USA,
14192,1444627,WARD Samuel Ian,Male,30.0,GBR,Great Britain,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,UK,
14193,1476268,WARDENBURG Nout,Male,24.0,NED,Netherlands,Athletics,Men's 4 x 400m Relay Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14194,1476268,WARDENBURG Nout,Male,24.0,NED,Netherlands,Athletics,4 x 400m Relay Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14195,1469756,WARDLEY Keyara,Female,21.0,CAN,Canada,Rugby Sevens,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14196,1469701,WARE Pamela,Female,28.0,CAN,Canada,Diving,Women's 3m Springboard,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14197,1473866,WARE Regan,Male,27.0,NZL,New Zealand,Rugby Sevens,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14198,1343575,WARHOLM Karsten,Male,25.0,NOR,Norway,Athletics,Men's 400m Hurdles,Gold,2020,Summer,,,2020 Summer,Tokyo,Norway,
14199,1432682,WARNER Damian,Male,31.0,CAN,Canada,Athletics,Men's Decathlon,Gold,2020,Summer,,,2020 Summer,Tokyo,Canada,
14200,1471863,WARREN Portious,Female,25.0,TTO,Trinidad and Tobago,Athletics,Women's Shot Put,,2020,Summer,,,2020 Summer,Tokyo,Trinidad,
14201,1366699,WARRER Jonas,Male,42.0,DEN,Denmark,Sailing,Men's Skiff - 49er Team,,2020,Summer,,,2020 Summer,Tokyo,Denmark,
14202,1484430,WARWICK Clare,Female,34.0,AUS,Australia,Baseball/Softball,Softball Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14203,1298726,WASHINGTON Haleigh,Female,25.0,USA,United States,Volleyball,Women Team,Gold,2020,Summer,,,2020 Summer,Tokyo,USA,
14204,1322167,WASICK Katarzyna,Female,29.0,POL,Poland,Swimming,Women's 50m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Poland,
14205,1350647,WASSEN Christina,Female,22.0,GER,Germany,Diving,Women's 10m Platform,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14206,1350647,WASSEN Christina,Female,22.0,GER,Germany,Diving,Women's Synchronised 10m Platform Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14207,1350648,WASSEN Elena,Female,20.0,GER,Germany,Diving,Women's 10m Platform,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14208,1433288,WASTENEYS Avalon,Female,23.0,CAN,Canada,Rowing,Women's Eight Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Canada,
14209,1327088,WATANABE Hugh,Male,22.0,JPN,Japan,Basketball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14210,1315287,WATANABE Jin,Male,31.0,JPN,Japan,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14211,1315964,WATANABE Kanako,Female,24.0,JPN,Japan,Swimming,Women's 100m Breaststroke,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14212,1315964,WATANABE Kanako,Female,24.0,JPN,Japan,Swimming,Women's 200m Breaststroke,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14213,1315964,WATANABE Kanako,Female,24.0,JPN,Japan,Swimming,Women's 4 x 100m Medley Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14214,1483807,WATANABE Kiyomi,Female,24.0,PHI,Philippines,Judo,Women -63 kg,,2020,Summer,,,2020 Summer,Tokyo,Philippines,
14215,1316856,WATANABE Kota,Male,24.0,JPN,Japan,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14216,1313474,WATANABE Yuta,Male,24.0,JPN,Japan,Badminton,Men's Doubles Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14217,1313474,WATANABE Yuta,Male,24.0,JPN,Japan,Badminton,Mixed Doubles Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Japan,
14218,1313584,WATANABE Yuta,Male,26.0,JPN,Japan,Basketball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
14219,1484031,WATERHOUSE Jason,Male,29.0,AUS,Australia,Sailing,Mixed Multihull - Nacra 17 Foiling Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14220,1401972,WATHELET Gregory,Male,40.0,BEL,Belgium,Equestrian,Jumping Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Belgium,
14221,1401972,WATHELET Gregory,Male,40.0,BEL,Belgium,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Belgium,
14222,1282054,WATKINS Chloe,Female,29.0,IRL,Ireland,Hockey,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
14223,1348920,WATKINS Daniel,Male,25.0,AUS,Australia,Canoe Slalom,Men's Canoe,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14224,1343588,WATNDAL Erik,Male,41.0,NOR,Norway,Shooting,Skeet Men,,2020,Summer,,,2020 Summer,Tokyo,Norway,
14225,1401956,WATRIN Julien,Male,29.0,BEL,Belgium,Athletics,Men's 4 x 400m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Belgium,
14226,1444530,WATSON Heather,Female,29.0,GBR,Great Britain,Tennis,Women's Singles,,2020,Summer,,,2020 Summer,Tokyo,UK,
14227,1432683,WATSON Sage,Female,27.0,CAN,Canada,Athletics,Women's 400m Hurdles,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14228,1432683,WATSON Sage,Female,27.0,CAN,Canada,Athletics,Women's 4 x 400m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14229,1281917,WATSON Sam,Male,35.0,IRL,Ireland,Equestrian,Eventing Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
14230,1281917,WATSON Sam,Male,35.0,IRL,Ireland,Equestrian,Eventing Individual,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
14231,1281856,WATSON Tanya,Female,19.0,IRL,Ireland,Diving,Women's 10m Platform,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
14232,1312322,WATTEL Marie,Female,24.0,FRA,France,Swimming,Women's 50m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,France,
14233,1312322,WATTEL Marie,Female,24.0,FRA,France,Swimming,Women's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,France,
14234,1312322,WATTEL Marie,Female,24.0,FRA,France,Swimming,Women's 100m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,France,
14235,1482638,WATTS Caleb,Male,19.0,AUS,Australia,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14236,1393446,WAUTERS Ann,Female,40.0,BEL,Belgium,Basketball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Belgium,
14237,1319934,WAWAK Bartlomiej,Male,27.0,POL,Poland,Cycling Mountain Bike,Men's Cross-country,,2020,Summer,,,2020 Summer,Tokyo,Poland,
14238,1484037,WEARN Matt,Male,25.0,AUS,Australia,Sailing,Men's One Person Dinghy - Laser,Gold,2020,Summer,,,2020 Summer,Tokyo,Australia,
14239,1473867,WEBBER Joe,Male,27.0,NZL,New Zealand,Rugby Sevens,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14240,1347239,WEBER Julian,Male,26.0,GER,Germany,Athletics,Men's Javelin Throw,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14241,1331607,WEBER Marc,Male,23.0,GER,Germany,Rowing,Men's Double Sculls Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14242,1324771,WEBER Michelle,Female,24.0,RSA,South Africa,Marathon Swimming,Women's 10km,,2020,Summer,,,2020 Summer,Tokyo,South Africa,
14243,1345479,WEBER Philipp,Male,28.0,GER,Germany,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14244,1483330,WEBSTER Rowie,Female,33.0,AUS,Australia,Water Polo,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14245,1470188,WEBSTER Sam,Male,30.0,NZL,New Zealand,Cycling Track,Men's Team Sprint Team,,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14246,1470188,WEBSTER Sam,Male,30.0,NZL,New Zealand,Cycling Track,Men's Sprint,,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14247,1470188,WEBSTER Sam,Male,30.0,NZL,New Zealand,Cycling Track,Men's Keirin,,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14248,1398698,WEDDERBURN Jordan,Female,18.0,RSA,South Africa,Water Polo,Women Team,,2020,Summer,,,2020 Summer,Tokyo,South Africa,
14249,1467453,WEERTMAN Ferry,Male,29.0,NED,Netherlands,Marathon Swimming,Men's 10km,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14250,1306508,WEGER Svenja,Female,27.0,GER,Germany,Sailing,Women's One Person Dinghy - Laser Radial,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14251,1467607,WEGMAN Martina,Female,32.0,NED,Netherlands,Canoe Slalom,Women's Kayak,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14252,1401988,WEGNEZ Victor Nicky B,Male,25.0,BEL,Belgium,Hockey,Men Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Belgium,
14253,1324035,WEI Chun-Heng,Male,27.0,TPE,Chinese Taipei,Archery,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,Taiwan,
14254,1324035,WEI Chun-Heng,Male,27.0,TPE,Chinese Taipei,Archery,Men's Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Taiwan,
14255,1302164,WEI Meng,Female,32.0,CHN,China,Shooting,Skeet Women,Bronze,2020,Summer,,,2020 Summer,Tokyo,China,
14256,1336550,WEI Mengxi,Female,27.0,CHN,China,Sailing,Women's Two Person Dinghy - 470 Team,,2020,Summer,,,2020 Summer,Tokyo,China,
14257,1305241,WEI Shaoxuan,Male,20.0,CHN,China,Archery,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,China,
14258,1305241,WEI Shaoxuan,Male,20.0,CHN,China,Archery,Men's Team,,2020,Summer,,,2020 Summer,Tokyo,China,
14259,1305241,WEI Shaoxuan,Male,20.0,CHN,China,Archery,Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,China,
14260,1305887,WEI Yongli,Female,29.0,CHN,China,Athletics,Women's 100m,,2020,Summer,,,2020 Summer,Tokyo,China,
14261,1305887,WEI Yongli,Female,29.0,CHN,China,Athletics,Women's 4 x 100m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,China,
14262,1319546,WEIGAND Justus,Male,21.0,GER,Germany,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14263,1481518,WEIGHTMAN Lisa,Female,42.0,AUS,Australia,Athletics,Women's Marathon,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14264,1345480,WEINHOLD Steffen,Male,35.0,GER,Germany,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14265,1330477,WEINSTEIN Domenic,Male,26.0,GER,Germany,Cycling Track,Men's Team Pursuit Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14266,1464769,WEIR Caroline,Female,26.0,GBR,Great Britain,Football,Women Team,,2020,Summer,,,2020 Summer,Tokyo,UK,
14267,1432684,WEIR Jillian,Female,28.0,CAN,Canada,Athletics,Women's Hammer Throw,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14268,1413421,WEIR Zane,Male,25.0,ITA,Italy,Athletics,Men's Shot Put,,2020,Summer,,,2020 Summer,Tokyo,Italy,
14269,1332178,WEIS Anna,Female,23.0,USA,United States,Sailing,Mixed Multihull - Nacra 17 Foiling Team,,2020,Summer,,,2020 Summer,Tokyo,USA,
14270,1348114,WEISS Anders,Male,28.0,USA,United States,Rowing,Men's Four Team,,2020,Summer,,,2020 Summer,Tokyo,USA,
14271,1280389,WEISS Zack,Male,29.0,ISR,Israel,Baseball/Softball,Baseball Team,,2020,Summer,,,2020 Summer,Tokyo,Israel,
14272,1331608,WEISSENFELD Johannes,Male,26.0,GER,Germany,Rowing,Men's Eight Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Germany,
14273,1331008,WEISSHAIDINGER Lukas,Male,29.0,AUT,Austria,Athletics,Men's Discus Throw,Bronze,2020,Summer,,,2020 Summer,Tokyo,Austria,
14274,1335338,WEISZ Alison Marie,Female,26.0,USA,United States,Shooting,10m Air Rifle Women,,2020,Summer,,,2020 Summer,Tokyo,USA,
14275,1335338,WEISZ Alison Marie,Female,26.0,USA,United States,Shooting,10m Air Rifle Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,USA,
14276,1302233,WEITZEIL Abbey,Female,24.0,USA,United States,Swimming,Women's 50m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,USA,
14277,1302233,WEITZEIL Abbey,Female,24.0,USA,United States,Swimming,Women's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,USA,
14278,1302233,WEITZEIL Abbey,Female,24.0,USA,United States,Swimming,Women's 4 x 100m Freestyle Relay Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,USA,
14279,1302233,WEITZEIL Abbey,Female,24.0,USA,United States,Swimming,Women's 4 x 100m Medley Relay Team,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
14280,1302233,WEITZEIL Abbey,Female,24.0,USA,United States,Swimming,Mixed 4 x 100m Medley Relay Team,,2020,Summer,,,2020 Summer,Tokyo,USA,
14281,1285601,WELDU Nazret,Female,31.0,ERI,Eritrea,Athletics,Women's Marathon,,2020,Summer,,,2020 Summer,Tokyo,Eritrea,
14282,1350550,WELLBROCK Florian,Male,23.0,GER,Germany,Marathon Swimming,Men's 10km,Gold,2020,Summer,,,2020 Summer,Tokyo,Germany,
14283,1350550,WELLBROCK Florian,Male,23.0,GER,Germany,Swimming,Men's 800m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14284,1350550,WELLBROCK Florian,Male,23.0,GER,Germany,Swimming,Men's 1500m Freestyle,Bronze,2020,Summer,,,2020 Summer,Tokyo,Germany,
14285,1319504,WELLEN Niklas,Male,26.0,GER,Germany,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14286,1332593,WELSFORD Sam,Male,25.0,AUS,Australia,Cycling Track,Men's Team Pursuit Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Australia,
14287,1332593,WELSFORD Sam,Male,25.0,AUS,Australia,Cycling Track,Men's Omnium,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14288,1332593,WELSFORD Sam,Male,25.0,AUS,Australia,Cycling Track,Men's Madison Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14289,1351948,WELTEJI Diribe,Female,19.0,ETH,Ethiopia,Athletics,Women's 1500m,,2020,Summer,,,2020 Summer,Tokyo,Ethiopia,
14290,1467309,WELTEN Lidewij Marsia Maria,Female,31.0,NED,Netherlands,Hockey,Women Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14291,1335765,WEN Tzuyun,Female,27.0,TPE,Chinese Taipei,Karate,Women's Kumite -55kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Taiwan,
14292,1330775,WERATSCHNIG Nadine,Female,23.0,AUT,Austria,Canoe Slalom,Women's Canoe,,2020,Summer,,,2020 Summer,Tokyo,Austria,
14293,1348987,WERRY Katrina,Female,27.0,AUS,Australia,Rowing,Women's Eight Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14294,1346444,WERTH Isabell,Female,52.0,GER,Germany,Equestrian,Dressage Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Germany,
14295,1346444,WERTH Isabell,Female,52.0,GER,Germany,Equestrian,Dressage Individual,Silver,2020,Summer,,,2020 Summer,Tokyo,Germany,
14296,1469931,WESCHE Maddison-Lee,Female,22.0,NZL,New Zealand,Athletics,Women's Shot Put,,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
14297,1347243,WESSOLLY Jessica-Bianca,Female,24.0,GER,Germany,Athletics,Women's 200m,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14298,1422025,WESTBERG Johanna,Female,31.0,SWE,Sweden,Handball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Sweden,
14299,1888995,WESTBROOK Jamie,Male,26.0,USA,United States,Baseball/Softball,Baseball Team,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
14300,1456969,WESTER Tess,Female,28.0,NED,Netherlands,Handball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14301,1342155,WESTON-WEBB Tatiana,Female,25.0,BRA,Brazil,Surfing,Women,,2020,Summer,,,2020 Summer,Tokyo,Brazil,
14302,1342524,WETTSTEIN Bryce,Female,17.0,USA,United States,Skateboarding,Women's Park,,2020,Summer,,,2020 Summer,Tokyo,USA,
14303,1466423,WETTSTEIN Estelle,Female,24.0,SUI,Switzerland,Equestrian,Dressage Individual,,2020,Summer,,,2020 Summer,Tokyo,Switzerland,
14304,1421942,WETTSTEIN Nicolas,Male,40.0,ECU,Ecuador,Equestrian,Eventing Individual,,2020,Summer,,,2020 Summer,Tokyo,Ecuador,
14305,1343820,WETZLAR Peter,Male,24.0,ZIM,Zimbabwe,Swimming,Men's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Zimbabwe,
14306,1468602,WEVERS Lieke,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's All-Around,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14307,1468602,WEVERS Lieke,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Vault,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14308,1468602,WEVERS Lieke,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Uneven Bars,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14309,1468602,WEVERS Lieke,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Balance Beam,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14310,1468602,WEVERS Lieke,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14311,1468602,WEVERS Lieke,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Team,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14312,1468601,WEVERS Sanne,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Vault,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14313,1468601,WEVERS Sanne,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Uneven Bars,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14314,1468601,WEVERS Sanne,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Balance Beam,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14315,1468601,WEVERS Sanne,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14316,1468601,WEVERS Sanne,Female,29.0,NED,Netherlands,Artistic Gymnastics,Women's Team,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14317,1302268,WEYANT Emma,Female,19.0,USA,United States,Swimming,Women's 400m Individual Medley,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
14318,1483095,WHETTON Jacob Thomas,Male,30.0,AUS,Australia,Hockey,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Australia,
14319,1484431,WHITE Belinda,Female,33.0,AUS,Australia,Baseball/Softball,Softball Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14320,1464743,WHITE Ellen,Female,32.0,GBR,Great Britain,Football,Women Team,,2020,Summer,,,2020 Summer,Tokyo,UK,
14321,1342547,WHITE Emma,Female,23.0,USA,United States,Cycling Track,Women's Team Pursuit Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,USA,
14322,1349878,WHITE Felicity,Female,20.0,AUS,Australia,Rhythmic Gymnastics,Group All-Around Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14323,1790184,WHITE Rhyan Elizabeth,Female,21.0,USA,United States,Swimming,Women's 100m Backstroke,,2020,Summer,,,2020 Summer,Tokyo,USA,
14324,1790184,WHITE Rhyan Elizabeth,Female,21.0,USA,United States,Swimming,Women's 200m Backstroke,,2020,Summer,,,2020 Summer,Tokyo,USA,
14325,1790184,WHITE Rhyan Elizabeth,Female,21.0,USA,United States,Swimming,Women's 4 x 100m Medley Relay Team,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
14326,1281613,WHITE Russell,Male,29.0,IRL,Ireland,Triathlon,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
14327,1294229,WHITEBOOI Geronay,Female,25.0,RSA,South Africa,Judo,Women -48 kg,,2020,Summer,,,2020 Summer,Tokyo,South Africa,
14328,1349757,WHITEHEAD Emily,Female,20.0,AUS,Australia,Artistic Gymnastics,Women's All-Around,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14329,1349757,WHITEHEAD Emily,Female,20.0,AUS,Australia,Artistic Gymnastics,Women's Vault,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14330,1349757,WHITEHEAD Emily,Female,20.0,AUS,Australia,Artistic Gymnastics,Women's Uneven Bars,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14331,1349757,WHITEHEAD Emily,Female,20.0,AUS,Australia,Artistic Gymnastics,Women's Balance Beam,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14332,1349757,WHITEHEAD Emily,Female,20.0,AUS,Australia,Artistic Gymnastics,Women's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14333,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,UK,
14334,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Pommel Horse,Gold,2020,Summer,,,2020 Summer,Tokyo,UK,
14335,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Rings,,2020,Summer,,,2020 Summer,Tokyo,UK,
14336,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Vault,,2020,Summer,,,2020 Summer,Tokyo,UK,
14337,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Parallel Bars,,2020,Summer,,,2020 Summer,Tokyo,UK,
14338,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Horizontal Bar,,2020,Summer,,,2020 Summer,Tokyo,UK,
14339,1467546,WHITLOCK Max,Male,28.0,GBR,Great Britain,Artistic Gymnastics,Men's Team,,2020,Summer,,,2020 Summer,Tokyo,UK,
14340,1458409,WHITNEY Kaylin,Female,23.0,USA,United States,Athletics,Women's 4 x 400m Relay Team,Gold,2020,Summer,,,2020 Summer,Tokyo,USA,
14341,1458409,WHITNEY Kaylin,Female,23.0,USA,United States,Athletics,4 x 400m Relay Mixed Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,USA,
14342,1443487,WHITTAKER Benjamin,Male,24.0,GBR,Great Britain,Boxing,Men's Light Heavy (75-81kg),Silver,2020,Summer,,,2020 Summer,Tokyo,UK,
14343,1444198,WHITTLE Jacob,Male,16.0,GBR,Great Britain,Swimming,Men's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,UK,
14344,1444198,WHITTLE Jacob,Male,16.0,GBR,Great Britain,Swimming,Men's 4 x 100m Freestyle Relay Team,,2020,Summer,,,2020 Summer,Tokyo,UK,
14345,1474981,WHYTE Kye,Male,21.0,GBR,Great Britain,Cycling BMX Racing,Men,Silver,2020,Summer,,,2020 Summer,Tokyo,UK,
14346,1412292,WHYTE Ronda,Female,30.0,JAM,Jamaica,Athletics,Women's 400m Hurdles,,2020,Summer,,,2020 Summer,Tokyo,Jamaica,
14347,1483098,WICKHAM Tom Joseph,Male,31.0,AUS,Australia,Hockey,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Australia,
14348,1466424,WICKI Silvan,Male,26.0,SUI,Switzerland,Athletics,Men's 100m,,2020,Summer,,,2020 Summer,Tokyo,Switzerland,
14349,1305427,WICKLER Clemens,Male,26.0,GER,Germany,Beach Volleyball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14350,1348984,WIDDICOMBE Angus,Male,26.0,AUS,Australia,Rowing,Men's Eight Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
14351,1426202,WIDEMAN Natalie,Female,29.0,CAN,Canada,Baseball/Softball,Softball Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Canada,
14352,1457833,WIEBE Erica Elizabeth,Female,32.0,CAN,Canada,Wrestling,Women's Freestyle 76kg,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14353,1324403,WIELGOSZ Anna,Female,27.0,POL,Poland,Athletics,Women's 800m,,2020,Summer,,,2020 Summer,Tokyo,Poland,
14354,1316433,WIELICZKO Marta,Female,26.0,POL,Poland,Rowing,Women's Quadruple Sculls Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Poland,
14355,1469712,WIENS Rylan,Male,19.0,CAN,Canada,Diving,Men's 10m Platform,,2020,Summer,,,2020 Summer,Tokyo,Canada,
14356,1350551,WIERLING Damian,Male,25.0,GER,Germany,Swimming,Men's 100m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14357,1350551,WIERLING Damian,Male,25.0,GER,Germany,Swimming,Men's 4 x 100m Freestyle Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14358,1350551,WIERLING Damian,Male,25.0,GER,Germany,Swimming,Men's 4 x 100m Medley Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
14359,1476587,WIERSMA Abe,Male,26.0,NED,Netherlands,Rowing,Men's Quadruple Sculls Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
14360,1316434,WIERZBOWSKA Maria,Female,26.0,POL,Poland,Rowing,Women's Four Team,,2020,Summer,,,2020 Summer,Tokyo,Poland,
14361,1324454,WIESIOLEK Pawel,Male,29.0,POL,Poland,Athletics,Men's Decathlon,,2020,Summer,,,2020 Summer,Tokyo,Poland,
14362,1316982,WIESZCZEK KORDUS Agnieszka Jadwiga,Female,38.0,POL,Poland,Wrestling,Women's Freestyle 68kg,,2020,Summer,,,2020 Summer,Tokyo,Poland,
14363,1403778,WIET HENIN Magda,Female,25.0,FRA,France,Taekwondo,Women -67kg,,2020,Summer,,,2020 Summer,Tokyo,France,
14364,1474576,WIETEN Tone,Male,27.0,NED,Netherlands,Rowing,Men's Quadruple Sculls Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
