Medal,Event,ID,Sport,Name,Sex,NOC,Team,Height,Weight,Age,City,Year,Season,notes,Games,region
,,1537187,,FERNANDEZ GAMBOA Pedro Luis,Male,PUR,Puerto Rico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
Bronze,Men's Freestyle 65kg,1537188,Wrestling,RIVERA Sebastian C,Male,PUR,Puerto Rico,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1537189,,LOZADA MOTTA Ashleyann,Female,PUR,Puerto Rico,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Puerto Rico
,,1537191,,PULIDO ORTIZ Celia,Female,MEX,Mexico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
,,1537203,,HYDE Jaheel,Male,JAM,Jamaica,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1537204,,IGA Jorge,Male,MEX,Mexico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
,,1537209,,HEIN Agostina,Female,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537256,,SASSER Mathlynn,Female,MHL,Marshall Islands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Marshall Islands
,,1537272,,HEPLER Kayla,Female,MHL,Marshall Islands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Marshall Islands
,,1537273,,KINONO Philli,Male,MHL,Marshall Islands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Marshall Islands
,,1537276,,GARRIDO Luis Ramon,Male,MEX,Mexico,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
,,1537286,,MARTINEZ Paulina,Female,MEX,Mexico,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mexico
Silver,Women -63 kg,1537287,Judo,AWITI ALCARAZ Prisca,Female,MEX,Mexico,0.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Mexico
,,1537312,,REZAEI Mohammad Nabi,Male,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1537323,,MUSTAFA SAADOON,Male,IRQ,Iraq,181.0,0.0,,Paris,2024,Summer,,2024 Summer,Iraq
Gold,Women's 100m,1537325,Athletics,ALFRED Julien,Female,LCA,Saint Lucia,170.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Saint Lucia
Silver,Women's 200m,1537325,Athletics,ALFRED Julien,Female,LCA,Saint Lucia,170.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Saint Lucia
,,1537331,,JOSEPH Michael,Male,LCA,Saint Lucia,182.0,0.0,,Paris,2024,Summer,,2024 Summer,Saint Lucia
,,1537336,,YOUSSEF AMYN,Male,IRQ,Iraq,172.0,0.0,,Paris,2024,Summer,,2024 Summer,Iraq
,,1537345,,TSEGAY Gudaf,Female,ETH,Ethiopia,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Ethiopia
,,1537349,,ALSADEQ Julyana,Female,JOR,Jordan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Jordan
,,1537368,,TESFAY Fotyen,Female,ETH,Ethiopia,161.0,0.0,,Paris,2024,Summer,,2024 Summer,Ethiopia
,,1537375,,MOJALLALTOPRAGHGHALE Fatemeh,Female,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1537376,,ELSHARABATY Saleh,Male,JOR,Jordan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Jordan
,,1537377,,AL KHATRI Said,Male,OMA,Oman,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Oman
,,1537394,,AL ADAWI Issa Samir Hamed,Male,OMA,Oman,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Oman
Silver,Men -68kg,1537401,Taekwondo,KAREEM Zaid,Male,JOR,Jordan,0.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Jordan
,,1537402,,SARAVANAN Vishnu,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1537405,,KUMANAN Nethra,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1537465,,SARAVIA Ulises,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537510,,BORELLI Florencia,Female,ARG,Argentina,155.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537518,,CASETTA Belen,Female,ARG,Argentina,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537531,,GOMEZ Joaquin,Male,ARG,Argentina,172.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537538,,LARREGINA Elian,Male,ARG,Argentina,188.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537547,,SASIA Nazareno,Male,ARG,Argentina,194.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537549,,GADAYI Edwin Kwabla,Male,GHA,Ghana,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Ghana
,,1537579,,ODLUM-SMITH Jayhan Jamaud,Male,LCA,Saint Lucia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Saint Lucia
,,1537661,,ABUZRIBA Ahmed,Male,LBA,Libya,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Libya
,,1537667,,BUKRAH Mohamed,Male,LBA,Libya,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Libya
,,1537686,,BOUDINA Sid Ali,Male,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1537927,,GIL Federico,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537929,,GUTIERREZ Marcelo Julian,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1537932,,RUSSO Fernanda,Female,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538007,,CROOKS Jordan,Male,CAY,Cayman Islands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Cayman Islands
Silver,Mixed Multihull,1538028,Sailing,BOSCO Eugenia,Female,ARG,Argentina,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Argentina
,,1538040,,FERRETTI Chiara,Female,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
Silver,Mixed Multihull,1538041,Sailing,MAJDALANI Mateo,Male,ARG,Argentina,0.0,0.0,30.0,Paris,2024,Summer,,2024 Summer,Argentina
,,1538044,,CRUZ SAUBIDET BIRKNER Francisco,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538048,,TURIENZO Maria Catalina,Female,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538059,,EDGHILL Chelsea,Female,GUY,Guyana,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Guyana
,,1538078,,TONDAIMAN Prithviraj,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
Bronze,50m Rifle 3 Positions Men,1538084,Shooting,KUSALE Swapnil,Male,IND,India,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,India
,,1538096,,BATRA Manika,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538104,,THAKKAR Manav Vikash,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538124,,ZMUSHKA Alina,Female,AIN,Belarus,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Belarus
,,1538136,,AKULA Sreeja,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538146,,CHAUHAN Maheshwari,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538150,,SHYMANOVICH Ilya,Male,AIN,Belarus,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Belarus
,,1538151,,ACHANTA Sharath Kamal,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538153,,SHKURDAI Anastasiya,Female,AIN,Belarus,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Belarus
,,1538154,,MOUDGIL Anjum,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538157,,SINGH Shreyasi,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
Bronze,10m Air Pistol Women,1538159,Shooting,BHAKER Manu,Female,IND,India,0.0,0.0,22.0,Paris,2024,Summer,,2024 Summer,India
Bronze,10m Air Pistol Mixed Team,1538159,Shooting,BHAKER Manu,Female,IND,India,0.0,0.0,22.0,Paris,2024,Summer,,2024 Summer,India
Silver,Men's Single Sculls,1538160,Rowing,ZALATY Yauheni,Male,AIN,Belarus,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Belarus
,,1538161,,VALARIVAN Elavenil,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538190,,DESAI Harmeet,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538193,,KAMATH Archana Girish,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1538234,,GREENE Kennice Aphenie,Female,VIN,Vincent,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Saint Vincent
,,1538243,,JOACHIM Alex,Male,VIN,Vincent,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Saint Vincent
Bronze,Women,1538244,Hockey,ALBERTARRIO Agustina,Female,ARG,Argentina,0.0,0.0,31.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538253,Hockey,ALONSO Agostina,Female,ARG,Argentina,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538260,Hockey,CAMPOY Maria,Female,ARG,Argentina,0.0,0.0,34.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538261,Hockey,CAIRO Sofia,Female,ARG,Argentina,0.0,0.0,22.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538262,Hockey,CASAS Lara,Female,ARG,Argentina,0.0,0.0,20.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538263,Hockey,CASTELLARO MORELLO Juana,Female,ARG,Argentina,0.0,0.0,19.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538266,Hockey,COSENTINO Cristina,Female,ARG,Argentina,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538274,Hockey,GORZELANY Agustina,Female,ARG,Argentina,0.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538276,Hockey,GRANATTO Maria,Female,ARG,Argentina,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538277,Hockey,JANKUNAS Julieta,Female,ARG,Argentina,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538294,Hockey,RAPOSO RUIZ de los LLANOS Valentina,Female,ARG,Argentina,0.0,0.0,21.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538295,Hockey,SANCHEZ MOCCIA Rocio,Female,ARG,Argentina,0.0,0.0,36.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538299,Hockey,SAUZE VALDEZ Victoria,Female,ARG,Argentina,0.0,0.0,33.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538304,Hockey,TOCCALINO Sofia,Female,ARG,Argentina,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Argentina
Bronze,Women,1538305,Hockey,TRINCHINETTI Eugenia,Female,ARG,Argentina,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Argentina
,,1538363,,BUGALLO Agustin,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538365,,CAPURRO ZUBELDIA Bautista,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538366,,CASELLA SCHUTH Maico,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538367,,CATAN Juan,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538370,,DOMENE Tomas,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538372,,HABIF Thomas,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538375,,KEENAN Nicolas,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538378,,MARCUCCI Tadeo,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538379,,MARTINEZ Lucas,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538380,,MARTINS Tobias,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538386,,JAVER Mahsa,Female,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538396,,NOROUZI TAZEH KAND Zeinab,Female,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538415,,BEYRANVAND Mohammad,Male,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538421,,ROSTAMIYAN Haniyeh,Female,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538436,,AMINI POZVEH Fatemeh,Female,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538442,,CHEHEL AMIRANI Shermineh,Female,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538449,,AMAISTROAIE Madalina,Female,ROU,Romania,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1538482,,BOUZIDI Carole Diana,Female,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1538488,,GERBEKOV Askerbii,Male,BRN,Bahrain,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bahrain
,,1538504,,CISSE Arthur,Male,CIV,Ivory Coast,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Ivory Coast
,,1538505,,KONE Maboundou,Female,CIV,Ivory Coast,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Ivory Coast
,,1538622,,NURMATOV Shakhzod,Male,UZB,Uzbekistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Uzbekistan
,,1538627,,PRAKATEN Anna,Female,UZB,Uzbekistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Uzbekistan
,,1538632,,SAFAROLIYEV Sobirjon,Male,UZB,Uzbekistan,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Uzbekistan
,,1538648,,OLFATI Mahdi,Male,IRI,Iran,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Iran
,,1538662,,CHEN Jiexian Stephenie,Female,SGP,Singapore,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Singapore
,,1538729,,MAZZILLI Agustin,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538734,,MONJA Federico,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538737,,REY Matias,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538740,,SANTIAGO Tomas,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538741,,TARAZONA Santiago,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538742,,TOSCANI Lucas,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538800,,VERNICE Agustin,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538830,,BROWN Janeek,Female,JAM,Jamaica,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1538875,,MOLINA Gonzalo Nahuel,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538878,,VILLEGAS Federico Emiliano,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1538893,,CAMERON Lloydricia,Female,JAM,Jamaica,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1538903,,PERINCHIEF Jah-Nhai,Male,BER,Bermuda,182.0,0.0,,Paris,2024,Summer,,2024 Summer,Bermuda
,,1538904,,CLAYTON Rushell,Female,JAM,Jamaica,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Jamaica
,,1538910,,DUFFY Flora,Female,BER,Bermuda,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bermuda
,,1538934,,FIRFIRICA Alin Alexandru,Male,ROU,Romania,197.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1538935,,GHELBER Bianca Florentina,Female,ROU,Romania,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1538937,,ION Diana Ana Maria,Female,ROU,Romania,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1538939,,MELLY Joan Chelimo,Female,ROU,Romania,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1538999,,MERINGOR Delvine Relin,Female,ROU,Romania,162.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539000,,MIKLOS Andrea,Female,ROU,Romania,167.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539008,,NOVAC Alexandru Mihaita,Male,ROU,Romania,183.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539114,,PRANNOY H. S,Male,IND,India,179.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539123,,RANKIREDDY Satwiksairaj,Male,IND,India,184.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539125,,SHETTY Chirag,Male,IND,India,186.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539131,,BERTEMES Bob,Male,LUX,Luxembourg,187.0,0.0,,Paris,2024,Summer,,2024 Summer,Luxembourg
,,1539157,,PUSARLA V. Sindhu,Female,IND,India,179.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539180,,AGARWALLA Anush,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539183,,CRASTO Tanisha,Female,IND,India,160.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539188,,PONNAPPA Ashwini,Female,IND,India,164.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539303,,ROTARU-KOTTMANN Alina,Female,ROU,Romania,175.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539314,,RUTTO Stella,Female,ROU,Romania,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539328,,STANCIU Daniela,Female,ROU,Romania,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539340,,TALOS Elena Andreea,Female,ROU,Romania,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539342,,TOADER Andrei Rares,Male,ROU,Romania,188.0,0.0,,Paris,2024,Summer,,2024 Summer,Romania
,,1539412,,GOMES Filipe,Male,MAW,Malawi,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Malawi
,,1539497,,OCAMPO Daiana,Female,ARG,Argentina,161.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1539505,,ARCHIBALD Emanuel,Male,GUY,Guyana,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Guyana
,,1539510,,ABRAMS Aliyah,Female,GUY,Guyana,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Guyana
,,1539530,,NOEL Raekwon Jibril,Male,GUY,Guyana,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Guyana
,,1539532,,PERSAUD Aleka Kylela,Female,GUY,Guyana,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Guyana
,,1539540,,ALLERS-LIBURD Zahria,Female,SKN,St Kitts and Nevis,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Saint Kitts
,,1539547,,TRAORE Cheickna,Male,CIV,Ivory Coast,187.0,0.0,,Paris,2024,Summer,,2024 Summer,Ivory Coast
,,1539548,,TIE Whitney,Female,CIV,Ivory Coast,166.0,0.0,,Paris,2024,Summer,,2024 Summer,Ivory Coast
,,1539607,,SIDHU Vijayveer,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539611,,TOMAR Aishwary Pratap Singh,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539615,,NARUKA Anant Jeet Singh,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539628,,ANISH Anish,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539636,,BABUTA Arjun,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539643,,CHEEMA Arjun Singh,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539683,,BOUSHITA Abderrahmane,Male,MAR,Morocco,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Morocco
,,1539720,,SINGH Sandee,Male,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539747,,SAMRA Sift Kaur,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539752,,SINGH Esha,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539754,,RAMITA Ramita,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539757,,KUMARI Rajeshwari,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539767,,SANGWAN Rhythm,Female,IND,India,0.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539849,,SEN Lakshya,Male,IND,India,179.0,0.0,,Paris,2024,Summer,,2024 Summer,India
,,1539886,,di TELLA Pascual Maria,Male,ARG,Argentina,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1539948,,DARRAGH Rachael,Female,IRL,Ireland,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539950,,McNULTY Harry,Male,IRL,Ireland,185.0,98.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539951,,MOLLEN Bryan,Male,IRL,Ireland,189.0,93.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539952,,KENNEDY Terry,Male,IRL,Ireland,183.0,84.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539954,,WALSH Grainne,Female,IRL,Ireland,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539959,,PASSMORE Jake,Male,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539961,,HEALY Sarah,Female,IRL,Ireland,162.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539962,,McCANN Luke,Male,IRL,Ireland,185.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539963,,McCORMACK Fionnuala,Female,IRL,Ireland,185.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539966,,CATTERSON Victoria,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539968,,FERGUSON Conor,Male,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
Gold,Men's 800m Freestyle,1539969,Swimming,WIFFEN Daniel,Male,IRL,Ireland,0.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Ireland
Bronze,Men's 1500m Freestyle,1539969,Swimming,WIFFEN Daniel,Male,IRL,Ireland,0.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Ireland
,,1539971,,ARMITAGE Megan,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539974,,GILLESPIE Lara,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539976,,MURPHY Kelly,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539977,,GRIFFIN Mia,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539978,,CREIGHTON Erin,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539982,,SHARPE Alice,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539983,,HEALY Ben,Male,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539985,,MAGUIRE Leona,Female,IRL,Ireland,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
Gold,Men's Pommel Horse,1539986,Artistic Gymnastics,Mc CLENAGHAN Rhys,Male,IRL,Ireland,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Ireland
,,1539990,,MURTAGH Fiona,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539991,,MAGNER Imogen,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539992,,LONG Natalie,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539993,,CASEY Aoife,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1539998,,KEOGH Aifric,Female,IRL,Ireland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1540039,,TOSTI Alejandro,Male,ARG,Argentina,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540108,,BAR Juan,Male,ARG,Argentina,190.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540112,,BONANNO Nicolas,Male,ARG,Argentina,198.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540120,,FERNANDEZ Federico,Male,ARG,Argentina,187.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540143,,FISCHER Guillermo,Male,ARG,Argentina,200.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540144,,MACIEL Leonel,Male,ARG,Argentina,192.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540173,,PENRUDDOCKE Adriana,Female,BER,Bermuda,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bermuda
,,1540175,,MARTINEZ CAMI Pedro,Male,ARG,Argentina,190.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540176,,WEBSTER Charlotte,Female,CAY,Cayman Islands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Cayman Islands
,,1540177,,MOSCARIELLO Lucas,Male,ARG,Argentina,190.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540178,,MOYANO Andres,Male,ARG,Argentina,192.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540179,,MOURINO Gaston,Male,ARG,Argentina,192.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540180,,PARKER James,Male,ARG,Argentina,187.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540181,,PIZARRO Federico,Male,ARG,Argentina,185.0,0.0,,Paris,2024,Summer,,2024 Summer,Argentina
,,1540184,,CROOKS Jillian Janis Geohagan,Female,CAY,Cayman Islands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Cayman Islands
,,1540190,,HARVEY Emma,Female,BER,Bermuda,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Bermuda
